ID	Rt	Mz	QC1-NEG	QC2-NEG	QC3-NEG	QC4-NEG	QC5-NEG	VA1EE1-NEG	VA1EE2-NEG	VA1EE3-NEG	VA1EM1-NEG	VA1EM2-NEG	VA1EM3-NEG	VB1EE1-NEG	VB1EE2-NEG	VB1EE3-NEG	VB1EM1-NEG	VB1EM2-NEG	VB1EM3-NEG	VC1EE1-NEG	VC1EE2-NEG	VC1EE3-NEG	VC1EM1-NEG	VC1EM2-NEG	VC1EM3-NEG	BLK	MIX	QC	VAEE	VAEM	VBEE	VBEM	VCEE	VCEM
12262	5.18	717.1285	1450	9150	0	7090	4320	0	0	0	0	46794	17135	0	0	0	0	0	0	39332	10414	62854	129001	26104	43032	0	1402	4400	0	21310	0	0	37533	66046
12263	5.10	717.2157	47200	168000	159000	120000	132000	5590	0	0	0	0	15212	0	8570	0	0	0	0	411409	584546	319425	1881353	2655600	3050851	3487	0	125363	1864	5071	2857	0	438460	2529268
12264	5.77	717.2978	13800	31400	40300	31400	40800	0	0	0	0	0	16011	8328	0	0	0	0	0	83397	55169	92077	270578	249591	125280	0	0	31529	0	5337	2776	0	76881	215150
12267	15.66	718.3050	11700	75000	50700	48700	61100	299000	169000	266165	159432	360178	452797	0	0	0	0	5029	3203	0	0	0	0	1386	0	3028	0	49424	244739	324135	0	2744	0	462
12268	15.67	718.4474	766000	1560000	1580000	1760000	1420000	1140000	745000	747766	2104988	2200536	1925129	70559	196246	166154	70086	0	233604	0	0	0	0	0	0	0	0	1418430	876928	2076884	144320	101230	0	0
12272	0.69	719.2004	65100	1330000	79600	49500	0	264000	706000	421249	535971	3642758	490256	404248	152259	382509	165746	304943	121699	880159	793242	192848	151664	658043	727648	0	0	304559	463818	1556328	313005	197463	622083	512452
12273	15.02	719.5676	0	9380	0	6250	5190	22500	36700	149173	42376	215105	254690	0	0	0	0	0	0	0	0	0	0	0	0	801	0	4161	69452	170724	0	0	0	0
12277	5.68	721.1624	40600	56000	76800	49700	82900	0	0	0	0	41407	0	18989	0	19958	57350	8706	44931	218937	375648	283100	667578	513425	223741	0	6335	61198	0	13802	12982	36996	292562	468248
12278	7.15	721.1925	8410	9970	10500	0	0	132000	15900	40753	9536	9625	11407	0	0	2934	9619	0	30845	0	1464	0	6550	0	0	0	0	5784	62739	10189	978	13488	488	2183
12279	10.18	721.3644	17800	11500	29800	36800	37200	746	0	0	0	40324	63271	9828	0	0	48837	0	57533	0	0	9270	32484	174889	17275	0	0	26612	249	34531	3276	35457	3090	74883
12282	13.84	722.4030	8530	45000	48600	57400	56000	36700	29800	26892	0	43232	32408	10047	18898	14120	29653	0	33301	0	0	0	0	0	0	0	0	43084	31133	25213	14355	20984	0	0
12287	0.60	722.9604	116000	0	0	12400	0	0	0	0	23880	201807	25591	0	0	0	767059	154715	1301290	72114	151998	27014	137385	61161	104861	0	0	25747	0	83759	0	741021	83709	101136
12288	5.58	723.1131	0	2180	9360	680	0	0	0	0	14321	0	0	0	1928	0	0	0	1433	2207	2900	17216	45934	19507	60533	0	185074	2444	0	4774	643	478	7441	41991
12289	5.57	723.1357	14000	43200	40900	44000	30800	0	0	0	2438	81223	0	0	9536	0	11039	11019	20109	93378	93703	76510	215418	192706	171281	0	9438	34581	0	27887	3179	14056	87864	193135
12290	5.96	723.1773	0	0	12800	15400	8270	0	0	0	0	24590	12279	0	0	0	0	0	0	6422	7478	7083	9850	14965	123884	481	53850	7303	0	12290	0	0	6995	49567
12291	5.47	723.2095	17500	0	10200	0	0	0	0	0	26733	56969	70369	0	0	0	0	0	0	0	13394	0	0	79359	88299	0	0	5532	0	51357	0	0	4465	55886
12292	7.23	723.2236	218000	125000	122000	103000	109000	191000	57300	290769	115317	31964	10508	7504	65763	11808	0	82472	65216	72029	81830	0	1069711	1787269	506897	0	0	135636	179853	52596	28358	49229	51286	1121292
12293	7.51	723.2297	43600	70000	50100	40400	52700	169000	98600	57661	8121	8173	1460	89212	66769	95655	228375	91433	308875	6701	59273	0	172226	91537	76102	0	0	51364	108494	5918	83879	209561	21991	113288
12294	10.54	723.2628	6860	0	7340	9400	0	4790	0	0	0	1078	7078	0	0	0	0	0	5757	0	8047	0	124192	78166	65863	0	0	4719	1595	2719	0	1919	2682	89407
12295	10.94	723.3821	9610	7230	9240	13000	0	0	0	0	0	58901	86190	0	0	0	7917	0	6443	0	0	0	116000	93023	50872	0	0	7821	0	48364	0	4787	0	86632
12299	14.76	724.4144	15300	28300	28300	42000	10800	27700	0	19205	10404	17296	18118	27493	11191	12309	23453	11998	12837	0	0	0	22515	22653	12081	0	0	24956	15637	15272	16998	16096	0	19083
12300	14.70	724.4190	15600	27300	22800	22000	20000	27800	0	19559	21969	17000	17848	26441	10663	19135	10761	21657	12073	0	0	0	22445	22748	10619	0	0	21535	15795	18939	18746	14830	0	18604
12303	5.26	725.0936	16000	0	9360	10100	13500	0	0	0	0	5764	4485	0	0	0	0	0	0	0	0	0	191234	121103	130189	0	0	9797	0	3416	0	0	0	147509
12304	6.17	725.2661	172000	260000	254000	246000	233000	0	0	0	762099	1278199	769182	0	0	0	20300	15870	36016	8996	0	15693	171209	141544	38784	1865	0	233049	0	936493	0	24062	8230	117179
12305	0.61	727.0541	54700	16000	35300	55400	0	81400	175000	0	0	0	0	59250	110050	0	0	0	0	708832	933079	276884	0	0	0	0	0	32273	85330	0	56433	0	639599	0
12308	5.65	727.2101	30300	44200	11800	31700	18100	0	0	0	2593	10992	8927	138902	75368	87780	44450	68643	118345	12997	33646	24116	60102	78012	68633	0	0	27224	0	7504	100683	77146	23586	68915
12309	5.35	727.2471	4540000	7360000	5380000	6280000	5140000	0	13000	0	4795356	12673626	12661480	228850	293199	11876	198303	38766	170854	11393470	14716378	9258288	14898056	21464614	16786060	0	0	5739854	4318	10043487	177975	135974	11789379	17716243
12310	5.61	727.2473	211000	333000	396000	291000	399000	0	0	0	50260	38692	39456	228850	293199	384336	1141325	301361	479698	51373	84774	60349	55589	493899	9465	0	0	325816	0	42802	302128	640795	65499	186318
12311	5.10	727.2473	483000	998000	800000	922000	578000	0	13000	0	67292	108526	154995	0	0	0	26106	38766	170854	2136275	2260366	1924706	4973853	6813906	8029646	0	0	756225	4318	110271	0	78575	2107116	6605802
12312	5.45	727.2474	62700	87300	33300	88300	5140000	0	13000	0	50260	127599	39456	227528	293199	11876	198303	301361	38344	51373	84774	60349	476011	493899	84338	0	0	1082599	4318	72438	177534	179336	65499	351416
12313	5.82	727.2476	120000	113000	110000	78900	98000	8250	0	5525	360575	659531	775767	227528	293199	391964	1126489	301361	479698	0	12973	0	42341	48113	51617	0	0	104052	4591	598624	304230	635849	4324	47357
12315	5.09	728.1873	0	17700	0	0	17600	0	0	0	0	0	0	0	0	0	0	0	0	62324	103113	49024	37719	88641	134482	377	1430	7055	0	0	0	0	71487	86947
12316	8.03	728.4163	357000	355000	396000	317000	386000	115000	542000	495733	524441	465037	727669	0	0	0	0	0	0	0	0	0	13808	0	0	0	0	362299	384142	572382	0	0	0	4603
12320	0.64	729.2324	2930000	4810000	3140000	3510000	914000	899000	2200000	1092823	1237199	5394529	3202525	3226422	2172513	3119991	8414894	1170296	11586829	2952787	3722833	886597	14591639	23224278	375597	0	0	3062151	1398817	3278084	2839642	7057340	2520739	12730505
12321	14.91	729.4348	72600	89200	77100	76200	88200	17400	49900	69963	28478	54573	40507	113653	106807	103795	148864	40787	176516	9873	53757	19150	80852	59481	67173	0	0	80664	45740	41186	108085	122056	27593	69169
12325	4.88	731.1628	0	0	9370	20700	6940	0	0	0	0	0	0	0	0	0	0	0	0	24641	34468	36698	127398	60280	122043	0	0	7395	0	0	0	0	31936	103240
12326	8.15	731.2362	18200	21800	56900	77300	50000	0	0	0	0	0	0	47522	113474	62320	119169	26432	333375	0	0	0	0	0	0	3493	0	44839	0	0	74438	159659	0	0
12327	5.95	731.3712	48700	85000	54000	79400	33200	63500	78200	109609	56024	126675	123231	0	0	0	0	0	0	21401	35601	54213	159523	101815	45387	0	0	60083	83787	101977	0	0	37071	102242
12330	5.09	732.2009	0	8640	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62102	104147	24592	86037	254007	255223	0	0	1727	0	0	0	0	63613	198422
12333	15.68	732.8590	0	0	0	0	0	0	24700	0	0	105328	106473	0	0	0	0	0	0	0	0	0	0	5619	0	0	0	0	8219	70600	0	0	0	1873
12334	0.61	732.9763	0	5590	0	0	0	54000	161000	205189	0	0	0	156184	223271	263487	0	0	15230	200252	370367	65322	0	0	0	1682	0	1119	139913	0	214314	5077	211980	0
12335	0.61	733.0187	0	0	16100	30100	0	165000	232000	0	0	0	0	256873	208267	0	0	0	0	1512168	2171670	497820	0	0	0	0	0	9245	132341	0	155047	0	1393886	0
12336	5.32	733.1166	1190	0	1240	1690	1960	0	0	0	1040	33834	3243	0	0	0	0	0	0	8231	13479	18721	111642	86825	110971	0	0	1213	0	12706	0	0	13477	103146
12338	5.45	733.2169	25500	57400	22700	41300	0	0	0	0	29236	119227	25092	0	0	0	0	0	462	20076	52385	1513	115421	155475	15026	2509	0	29380	0	57852	0	154	24658	95307
12342	14.48	734.4278	0	67700	71000	84000	85500	30300	43100	11171	22609	10209	13051	36354	22429	23482	40878	0	59798	0	0	0	0	0	0	0	0	61656	28170	15289	27422	33559	0	0
12348	4.80	735.1990	30600	56300	68300	36000	37200	4970	0	0	9674	38652	68391	0	0	0	0	0	0	28029	143543	54248	418629	183538	200024	0	0	45667	1655	38906	0	0	75273	267397
12349	5.80	735.2073	48200	77400	12200	41400	22300	0	0	0	80512	50420	104737	1488	0	0	0	0	0	32641	53941	41493	102362	127288	92564	0	4019	40309	0	78557	496	0	42692	107405
12350	5.35	735.2355	80800	77400	92900	81200	52600	0	0	0	72933	98984	166026	0	0	0	0	0	0	172167	122673	144725	114189	213966	71266	3055	0	76975	0	112648	0	0	146522	133140
12351	0.69	736.1393	133000	78700	35200	160000	79800	0	0	0	30920	456010	180948	0	0	0	46122	72269	40203	0	0	0	856859	140365	566457	0	0	97407	0	222626	0	52865	0	521227
12352	15.65	736.4428	13900	130000	155000	150000	133000	185000	126000	137614	154262	151836	113250	38473	115441	70187	41483	0	113593	0	0	0	0	0	0	0	0	116174	149563	139783	74700	51692	0	0
12355	5.16	737.1545	22700	54300	71400	38000	25900	6370	0	0	30813	76904	72006	0	0	0	0	0	0	0	0	44334	309276	464483	853671	0	0	42451	2122	59908	0	0	14778	542476
12356	7.25	737.1880	8460	11600	8920	9280	10700	126000	8190	41444	0	25404	23604	0	1155	0	0	0	0	0	0	0	8332	0	0	0	0	9802	58482	16336	385	0	0	2777
12357	5.67	737.1918	12800	16500	13600	10200	25000	58000	23900	13267	10791	34638	45184	0	10617	10140	26138	0	25278	0	0	0	189684	281173	178105	0	0	15614	31706	30205	6919	17139	0	216321
12358	7.83	737.2458	66300	32000	13400	50600	0	0	0	0	0	6386	0	75989	62545	60324	169564	28192	184876	9052	0	0	7060	0	7228	3877	0	32452	0	2129	66286	127544	3017	4763
12359	5.21	737.2534	0	0	0	0	0	2680	0	0	0	0	0	20824	46546	29285	125721	0	100800	0	0	0	0	1261	0	5353	0	0	894	0	32218	75507	0	420
12361	17.53	738.5079	44900	16800	34700	12000	0	0	0	0	0	0	0	86003	68295	81172	88056	0	98317	0	29114	0	15789	10805	15771	0	0	21696	0	0	78490	62124	9705	14122
12363	0.61	738.9857	0	0	0	0	0	0	0	0	0	0	0	30981	0	0	0	0	0	435266	988508	110020	0	0	0	17665	0	0	0	0	10327	0	511265	0
12364	5.44	739.0981	16700	33600	0	0	0	0	0	0	11342	37711	0	0	0	0	0	0	0	0	0	0	47925	69596	16469	0	0	10048	0	16351	0	0	0	44664
12365	6.13	739.1317	38800	61900	30700	43600	62200	0	0	0	0	0	0	37567	88773	91867	125537	53294	130224	0	0	0	9863	0	0	0	0	47460	0	0	72736	103019	0	3288
12366	5.70	739.1327	52800	99300	46400	103000	42800	0	0	0	0	0	0	150650	169021	170248	205714	77216	228572	93773	171510	103816	157131	202457	77000	0	3073	68926	0	0	163306	170501	123033	145529
12367	4.34	739.2031	0	7820	0	6730	7510	0	0	5399	36175	69560	50722	2629	0	2954	4287	0	0	0	0	10712	0	8504	0	2416	0	4413	1800	52152	1861	1429	3571	2835
12368	5.58	739.2078	38200	71700	107000	77900	113000	7920	0	0	9493	7653	22510	0	0	0	0	0	0	69680	0	78800	374626	145686	169096	0	0	81466	2640	13218	0	0	49493	229803
12369	6.17	739.2094	148000	142000	102000	162000	146000	12200	21800	14237	5787	0	3904	15610	40707	17817	730837	238098	114126	0	0	0	0	0	3764	0	0	139924	16067	3230	24712	361021	0	1255
12370	6.93	739.2108	42600	3220	0	7010	3070	0	0	0	0	0	0	161964	8091	8466	122995	6569	1320	7038	0	0	0	0	0	1939	0	11182	0	0	59507	43628	2346	0
12371	5.01	740.2242	20700	128000	83600	122000	74900	0	0	0	8103	37271	12025	0	0	0	0	0	0	278514	332761	237959	866948	1230360	1415112	4488	0	85718	0	19133	0	0	283078	1170807
12374	0.59	740.8488	0	31100	26800	34600	35800	109000	109000	158699	0	0	0	129901	245687	7942	0	0	0	10595	496564	206285	0	0	15448	17395	1482285	25655	125475	0	127843	0	237815	5149
12375	5.76	741.1473	46400	81900	97400	53600	93300	0	0	0	0	0	0	28465	39564	43278	71492	8803	34412	113894	124730	153111	290629	296584	63294	0	126864	74531	0	0	37102	38236	130578	216835
12376	5.31	741.1853	22800	43300	21500	54700	30800	0	5180	0	47734	64113	82780	0	0	0	11035	2779	4703	28588	50638	32719	217712	264116	162679	0	25138	34616	1727	64875	0	6172	37315	214836
12377	4.92	741.1899	762000	773000	791000	742000	679000	535	10800	0	119361	162275	207451	3971	1802	0	22635	5071	16745	1018591	1520192	1524066	4820189	2595839	4233088	3051	0	749453	3793	163029	1924	14817	1354283	3883039
12378	5.09	741.1940	57300	64400	41100	36300	69100	2710	12100	0	201088	267025	377971	7331	4548	0	39134	8725	34201	11624	40973	13914	24816	51568	41536	3051	16895	53607	4929	282028	3960	27353	22171	39307
12379	5.16	741.2278	9300	3870000	3230000	2210000	4340000	229000	890000	89377	11135290	85154	19840170	0	1186	0	1899713	426706	2322317	1017698	2160271	932318	9954	2671321	20100	0	0	2733292	402928	10353538	395	1549579	1370096	900458
12380	5.59	741.2607	7470000	11600000	6820000	6790000	10500000	39000	40200	44638	6678348	21497898	19913848	0	0	0	74852	13431	74926	14271477	26888	13582005	27637204	18252854	27899350	1807	0	8633614	41259	16030031	0	54403	9293457	24596469
12381	6.18	741.2615	159000	155000	141000	168000	181000	8070	0	43028	452934	877547	48701	9031	33853	27125	170271	47890	22726	11309	48572	24438	18671	0	0	426	0	160742	17032	459728	23336	80296	28106	6224
12382	5.60	741.2942	96800	160000	101000	88200	128000	0	12200	0	87938	252322	276060	0	0	0	0	0	0	183907	166125	191060	430893	243350	387788	1067	0	114847	4082	205440	0	0	180364	354010
12384	5.44	743.1259	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3317	6780	4440	8309	0	127601	0	0	0	0	0	1106	6510
12386	5.36	743.2418	159000	245000	188000	193000	192000	4090	46100	0	277597	496332	593186	0	0	0	82273	15185	43149	293973	249078	222186	579711	611153	484300	2090	0	195295	16744	455705	0	46869	255079	558388
12388	5.10	744.2366	53400	162000	108000	124000	175000	0	0	6592	241066	395026	411246	0	0	1325	27187	0	44108	315133	434482	208570	1230251	1928122	2197056	1726	0	124366	2197	349112	442	23765	319395	1785143
12394	8.91	745.2127	11200	7980	10900	22600	27900	0	0	0	0	1216	880	74365	49757	85306	88190	15462	149747	9095	0	0	9292	0	0	2208	0	16116	0	698	69809	84467	3032	3097
12395	8.54	745.2163	18600	30500	13400	48200	18800	7590	0	0	0	0	0	34244	40482	74639	69236	16686	141489	10070	1350	0	0	0	0	3776	0	25910	2531	0	49788	75804	3807	0
12396	5.92	745.2733	22600	50600	66000	34500	14300	17500	18000	26217	10381	49608	60576	6347	0	3658	10991	0	6027	29318	93764	64839	205778	62164	99308	6930	0	37568	20570	40188	3335	5673	62640	122417
12397	16.52	745.3113	0	0	1050	23500	0	17900	45100	123482	0	0	0	0	0	0	5474	0	0	12245	8782	0	86442	0	0	4325	0	4916	62164	0	0	1825	7009	28814
12401	6.19	747.1963	0	0	0	0	0	0	0	1345	0	191457	0	0	0	7077	3960	1493	0	0	0	0	0	0	0	402	49235	0	448	63819	2359	1818	0	0
12402	5.87	747.2302	2350000	2510000	1060000	880000	801000	1470	0	6581	4498892	12624826	13028753	0	0	0	182531	28501	207224	1352213	1810895	1375240	7396526	6945017	7111644	2656	0	1520121	2685	10050824	0	139419	1512783	7151062
12403	5.41	747.3658	14400	26700	15300	16600	10700	14000	30600	46371	15390	96485	39512	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16737	30315	50463	0	0	0	0
12404	15.67	747.3994	61700	84700	73500	110000	111000	48900	46800	0	81053	118817	104073	0	0	0	0	0	0	0	6207	0	0	0	0	0	0	88264	31887	101315	0	0	2069	0
12407	14.71	748.3497	0	48100	35400	46900	9860	12000	34800	8202	25563	25385	15748	29353	20837	39650	19620	11294	44337	0	0	0	0	0	0	0	0	28054	18322	22232	29947	25084	0	0
12409	0.61	748.9957	43500	12700	63600	84900	0	171000	297000	102122	0	0	6804	553626	521029	356480	0	0	0	176852	393026	127352	0	0	0	0	0	40949	190079	2268	477045	0	232410	0
12410	5.64	749.1910	8840	13700	20200	6770	22100	12300	13500	10310	0	138478	30342	37746	66087	58666	81154	0	85695	5856	72	4367	10639	23079	12649	0	7786	14312	12036	56273	54167	55616	3431	15456
12411	5.19	749.2144	78800	109000	117000	117000	46400	0	0	0	76147	67244	58178	0	0	0	0	0	32669	313202	128765	66509	99422	646758	193930	226	0	93524	0	67190	0	10890	169492	313370
12412	5.60	749.2484	106000	134000	60800	90400	96000	4300	0	0	35031	135469	110787	0	0	0	12921	5537	8676	93542	89672	84713	47053	128351	100096	0	0	97435	1434	93762	0	9045	89309	91833
12413	5.12	750.2177	9700	31400	13500	24700	34200	0	2980	0	7009	3079	795	6974	0	0	0	1699	0	64190	75595	83634	389569	202413	388830	3228	0	22701	993	3628	2325	566	74473	326937
12414	15.71	750.3633	36100	133000	72900	70800	77900	150000	109000	59108	105551	79984	106654	31072	98709	72705	28654	0	87951	0	3181	0	0	0	0	0	0	78136	106268	97396	67495	38868	1060	0
12415	15.65	750.3637	9460	111000	113000	132000	115000	143000	109000	108830	138612	127341	111198	27377	98709	67341	25957	0	86494	0	1213	763	0	0	0	281	0	96011	120442	125717	64476	37484	659	0
12417	5.76	751.1688	0	0	0	0	10500	0	0	0	0	0	0	0	0	0	0	0	0	51682	67023	70203	151840	117936	17918	0	0	2108	0	0	0	0	62969	95898
12418	5.35	751.2023	150000	273000	164000	166000	108000	0	0	0	120034	334158	177792	0	0	0	10322	0	0	259895	263074	251374	202157	331693	334348	1240	0	172260	0	210662	0	3441	258114	289399
12419	0.62	751.2128	1670000	2430000	1510000	1520000	416000	563000	1210000	647790	141348	484298	232052	1845804	1400615	1941106	700827	99835	1048362	2361702	2452914	611654	1069436	1753690	945608	1669	9419	1509899	808135	285899	1729175	616341	1808757	1256245
12421	5.99	753.2221	97800	98400	34600	64200	36600	0	0	13031	136060	314662	217609	62280	6756	78450	3396	0	12152	45176	64837	53916	178680	175198	198404	3977	1546	66323	4344	222777	49162	5183	54643	184094
12422	6.94	753.2391	70100	66400	87500	65300	78800	0	0	0	0	0	8850	49199	128963	80772	38391	45991	37436	0	4565	0	0	0	0	0	0	73619	0	2950	86311	40606	1522	0
12423	5.42	753.2474	112000	76000	51200	106000	43200	0	0	0	24630	76864	10807	227338	293879	214374	8244	70473	84721	128503	50190	55489	30623	86410	29737	2262	0	77638	0	37433	245197	54479	78061	48923
12424	6.45	753.2612	196000	165000	233000	179000	158000	0	56700	78364	0	62867	68091	245400	351663	315900	35237	209024	903992	0	3152	0	0	0	0	3845	0	186062	45033	43653	304321	382751	1051	0
12425	5.37	755.2261	321000	282000	6700	166000	283000	0	15400	35949	10527	6735	6568	728233	997393	805669	1000172	411368	747911	58836	41063	7821	100795	94527	120823	460	0	211970	17112	7943	843765	719817	35907	105382
12426	5.16	755.2604	43900	65800	50600	48000	38500	0	0	0	0	4627	726	63531	95931	105195	120250	12475	147335	0	0	0	0	0	0	0	0	49366	0	1784	88219	93354	0	0
12427	6.24	755.2802	356000	326000	334000	272000	143000	0	0	0	0	0	13606	379843	516450	558100	37308	369662	1530338	0	0	0	10940	14957	12960	2511	0	286425	0	4535	484798	645770	0	12952
12428	16.93	755.4528	0	0	0	0	0	15400	27500	262985	0	0	0	0	0	0	12878	0	0	14409	0	0	224890	0	0	6541	0	0	101961	0	0	4293	4803	74963
12430	14.73	756.3889	15700	0	15500	0	0	61500	131000	82651	0	59764	96692	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6244	91869	52152	0	0	0	0
12432	0.59	756.8221	24300	69900	70800	76900	50100	110000	117000	150411	0	0	0	173631	353041	0	0	0	0	0	106835	38907	0	0	0	5164	232071	58400	126118	0	175557	0	48581	0
12437	5.43	757.2187	11700	15500	15600	19400	3860	0	0	1069	226703	406546	371984	38631	43928	16639	3750	26241	6836	0	0	1006	8195	2599	32	0	28750	13202	356	335078	33066	12276	335	3609
12438	5.17	757.2571	13700	45500	53000	73100	14800	0	7870	0	0	20804	28853	573	3027	3614	4094	773	9022	114522	161995	111034	203090	131233	288229	0	0	40008	2624	16552	2405	4630	129184	207517
12439	5.87	757.2575	13100000	13400000	6360000	9790000	4560000	0	0	0	27971834	63350684	61751088	0	7317	1710	1038491	252674	1352848	7957862	10786584	8316043	35334288	37552484	36992524	904	0	9440159	0	51024535	3009	881338	9020163	36626432
12440	5.60	757.2580	6400	151000	135000	171000	157000	0	7490	0	84027	141354	129027	10867	0	0	932519	252790	6963	477387	478956	19041	1273408	790740	49100	0	0	124343	2498	118136	3622	397424	325128	704416
12441	5.87	757.2871	205000	211000	102000	126000	29400	0	0	0	457701	1002286	933163	0	0	0	8064	0	8842	119238	136983	130962	579919	570205	453189	0	0	134899	0	797717	0	5635	129061	534438
12443	5.56	758.2612	67300	41200	91500	126000	56100	9860	0	9895	111941	205799	647567	0	0	0	0	10219	0	120519	162854	102271	493542	349337	334057	0	0	76479	6585	321769	0	3406	128548	392312
12444	0.60	759.0003	241000	140000	207000	265000	0	157000	231000	0	0	0	0	257269	427804	254339	0	0	0	0	0	20950	0	4772	0	0	0	170863	129274	0	313137	0	6983	1591
12445	6.06	759.1048	26000	26800	22300	47800	25100	0	0	0	0	0	0	36509	61371	77193	83944	50673	143588	0	0	0	0	0	0	0	0	29589	0	0	58358	92735	0	0
12446	5.01	759.2382	143000	182000	152000	177000	153000	0	0	0	503327	846608	605022	0	0	10765	10609	0	27912	29206	77155	34344	187944	86515	163782	0	0	161200	0	651652	3588	12841	46902	146080
12447	6.48	759.3823	16900	41300	58600	47500	26900	118000	48300	112612	72372	181509	191972	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38239	93103	148618	0	0	0	0
12449	5.10	761.1655	0	0	21200	25700	19900	5420	0	0	0	0	0	0	0	0	0	0	0	78138	108289	70707	288735	438545	463771	0	0	13367	1807	0	0	0	85711	397017
12450	6.17	761.2454	542000	736000	762000	770000	696000	0	5920	0	1923749	3673992	2188396	1669	0	0	49001	7618	74682	78037	73145	63041	602155	453239	86547	4770	0	701070	1972	2595379	556	43767	71408	380647
12451	5.71	761.2681	27300	16100	11300	8170	16800	63500	132000	130243	12779	3225	18150	0	0	6977	0	0	0	11811	42692	6488	128959	143370	134434	0	0	15923	108571	11384	2326	0	20330	135588
12453	5.10	763.1713	43900	174000	112000	132000	144000	0	0	0	13102	19659	4753	0	0	0	0	0	0	386556	444792	279644	516406	1028210	1140189	0	0	121066	0	12505	0	0	370331	894935
12454	4.88	763.1715	71200	64900	57500	87800	59500	0	0	0	0	0	0	0	0	0	0	0	0	76740	108289	110090	366211	203550	370123	0	0	68178	0	0	0	0	98373	313295
12455	5.35	763.1914	404000	550000	64400	455000	384000	0	0	0	324431	652901	661741	0	0	0	11279	0	10442	479831	176795	151476	447028	656830	680475	0	0	371483	0	546358	0	7240	269367	594778
12456	5.44	763.2217	19900000	30700000	20000000	22500000	18500000	0	37200	0	23752	34123016	29872704	0	3882	7953	810187	91502	6505	38680496	38336064	30425574	217473	41435304	33074234	3270	0	22315894	12406	21339824	3945	302732	35814045	24909004
12458	0.60	764.9688	68500	79900	52900	47200	0	89500	245000	0	0	0	0	244411	380793	149848	0	0	0	0	30438	4491	0	0	0	0	0	49688	111428	0	258351	0	11643	0
12459	5.22	765.1849	6180	132000	3260	5520	120000	0	6050	0	264291	14913	434216	0	0	0	20598	0	17841	13172	6216	56304	613183	8652	646150	2568	0	53366	2018	237807	0	12813	25231	422662
